"","nh","year","villid","thanaid","agehead","sexhead","educhead","famsize","hhland","hhasset","expfd","expnfd","exptot","dmmfd","dfmfd","weight","vaccess","pcirr","rice","wheat","milk","potato","egg","oil","lexptot"
"1335",233083,0,3,23,42,1,0,5,15,86600,2925.304,433.2466,3458.55,0,1,0.5181347,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.14889380179005
"1336",233083,1,3,23,48,1,0,7,15,86600,2426,520.8513,3346.851,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,8.11607392643742
"1337",233093,0,3,23,37,1,0,7,12,66540,2656.441,333.7043,3090.146,1,0,0.5181347,1,0.2,12.1000003814697,12,19.2000007629395,10,2.09999990463257,62.4000015258789,8.03629717492152
"1338",233093,1,3,23,48,1,0,7,12,66540,2794.115,1471.106,4665.221,0,1,0.5181347,1,0.8,9.1806001663208,8.9315996170044,16.2408008575439,5.647,2.43600010871887,42.2252998352051,8.44810481536887
"1339",241015,0,1,24,35,1,5,4,70,116080,2497.883,812.0296,3409.913,0,0,1.782178,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,8.13473527637657
"1340",241015,1,1,24,45,1,6,4,70,226471.8,4204.899,1463.324,6068.223,0,0,1.782178,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.71098586927022
"1341",241024,0,1,24,75,0,0,2,47,59200,3673.96,877.3072,4651.267,0,0,1.722772,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,8.4451099066605
"1342",241024,1,1,24,22,1,0,3,220,98961.98,4058.285,2023.278,6481.563,0,0,1.722772,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.77687123583841
"1343",241035,0,1,24,35,1,9,3,101,211335,4107.21,2268.646,6475.856,0,0,1.782178,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,8.77599048642072
"1344",241035,1,1,24,45,1,9,3,82,196589.5,4266.251,762.395,5428.646,0,0,1.782178,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.59962921743264
"1345",241054,0,1,24,28,1,0,3,8,14600,2437.753,559.8217,3097.575,0,0,1.722772,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,8.03869760736983
"1346",241054,1,1,24,35,1,0,5,8,14600,2899.445,615.239,3914.684,0,1,1.722772,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.2727453058081
"1347",241063,0,1,24,38,1,1,4,8,36000,2634.16,367.0429,3101.203,0,1,0.5033003,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,8.03986778324582
"1348",241063,1,1,24,45,1,0,4,8,36000,2858.979,680.0649,3939.044,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.27894716974231
"1349",241073,0,1,24,65,1,1,4,3,19850,2330.885,488.0142,2918.899,0,1,0.5033003,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,7.97930430562302
"1350",241073,1,1,24,65,1,0,3,3,19850,3577.39,845.8521,4823.242,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.48140890298624
"1351",241093,0,1,24,55,1,0,5,17,28330,2206.325,591.078,2897.403,0,1,0.5033003,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,7.97191517463415
"1352",241093,1,1,24,60,1,0,7,17,28330,3262.379,4380.063,8042.441,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.99261225568815
"1353",241103,0,1,24,33,1,4,4,15,24800,2088.265,597.956,2786.221,0,1,0.5033003,1,0.8,9.89999961853027,10.8000001907349,16.7999992370605,10,3,72.8000030517578,7.93280032107297
"1354",241103,1,1,24,36,1,0,5,15,24800,2906.483,1649.75,4956.232,0,1,0.5033003,0,0.95,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.50860279942688
"1355",242013,0,2,24,50,1,5,10,14,219900,2121.192,407.2503,2628.442,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,7.87452693536076
"1356",242013,1,2,24,60,1,4,9,156,510823.5,4643.238,6146.524,11189.76,0,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,9.3228437167834
"1357",242014,0,2,24,28,1,5,5,14,33400,2436.598,844.7532,3381.351,0,0,0.8,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,8.12632630881602
"1358",242014,1,2,24,40,1,5,4,13,48051.83,3575.585,747.7329,4723.318,0,0,0.8,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.46047849088568
"1359",242025,0,2,24,50,1,2,5,114,191115,3573.446,2008.01,5681.456,0,0,3.6,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,8.64513881262589
"1360",242025,1,2,24,58,1,0,6,183,365523.7,4424.595,12038.16,16862.76,0,0,3.6,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,9.73292221974077
"1361",242033,0,2,24,52,1,5,9,124,174290,2358.806,963.7958,3422.602,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,8.13844849218768
"1362",242033,1,2,24,68,1,5,5,124,174290,3598.863,812.0178,4810.881,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.47884334694672
"1363",242035,0,2,24,40,1,5,6,245,305190,2250.012,553.4395,2903.451,0,0,3.6,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,7.97399966691672
"1364",242035,1,2,24,45,1,0,6,280,546196.4,3476.79,690.2151,4567.005,0,0,3.6,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.42683184590618
"1365",242044,0,2,24,52,1,0,3,7,12860,2339.55,280.8263,2720.376,0,0,0.8,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,7.90889291372765
"1366",242044,1,2,24,67,1,0,3,1,2490.188,4629.404,839.085,5868.489,0,0,0.8,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.67752285622192
"1367",242063,0,2,24,38,1,10,6,43,107560,1796.543,581.8152,2478.358,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,7.81575493467841
"1368",242063,1,2,24,45,1,10,5,43,107560,3909.054,913.2493,5222.303,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.56088523939005
"1369",242103,0,2,24,48,1,5,9,155,92625,2397.11,461.5393,2958.649,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,7.99282595920573
"1370",242103,1,2,24,66,1,4,11,155,92625,3773.668,2026.047,6199.715,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.73241988696469
"1371",242113,0,2,24,34,1,7,8,572,722700,2889.777,5310.462,8300.24,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,9.02416018021634
"1372",242113,1,2,24,45,1,8,7,572,722700,2782.128,789.7839,3971.912,1,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,8.28725460606011
"1373",242123,0,2,24,33,1,5,5,165,440675,3233.778,1405.261,4739.04,1,0,0.4333333,1,0.75,9.89999961853027,10.8000001907349,14.3999996185303,10,3,72.8000030517578,8.46380085347208
"1374",242123,1,2,24,24,1,5,2,8,40394.51,8047.097,1268.778,9715.875,0,0,0.4333333,1,0.75,11.9097003936768,8.9315996170044,16.2408008575439,7.326,2.43600010871887,52.7812995910645,9.181619343704
"1375",243013,0,3,24,35,1,1,4,1,12820,2573.505,380.7324,3054.238,0,1,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.0246127736449
"1376",243013,1,3,24,50,1,2,5,1,12820,4212.749,3341.454,7954.202,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.98158133328419
"1377",243014,0,3,24,60,1,0,4,9,26800,3324.302,842.1876,4266.49,0,0,1.061224,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.35878111137352
"1378",243014,1,3,24,72,1,0,6,8,95131.27,4116.028,9575.044,14091.07,0,0,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,9.55336750680616
"1379",243023,0,3,24,35,1,2,4,5,344960,3556.982,2317.778,5974.76,1,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.69546656536362
"1380",243023,1,3,24,42,1,0,5,5,344960,3026.12,14439.03,17865.15,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,9.79066314006221
"1381",243024,0,3,24,35,1,14,3,2,6700,2784.354,572.2463,3456.6,0,0,1.061224,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.14832998575262
"1382",243024,1,3,24,29,0,0,2,2,6700,5431.046,21494.79,27325.84,0,1,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,10.2156246483806
"1383",243025,0,3,24,60,1,10,13,1330,1826200,4035.224,7663.93,11799.16,0,0,2.44898,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,9.37586836968386
"1384",243025,1,3,24,67,1,10,14,4208,24200000,9135.781,2523.055,12058.84,0,0,2.44898,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,9.39763620319483
"1385",243033,0,3,24,48,1,5,6,77,139880,3530.121,2282.476,5912.597,1,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.68500955470199
"1386",243033,1,3,24,57,1,5,6,77,139880,3832.273,936.0759,5168.349,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.55050204081195
"1387",243035,0,3,24,48,1,0,7,692,1051330,3349.641,2404.914,5854.555,0,0,2.44898,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.67514606231657
"1388",243035,1,3,24,48,1,0,8,2550,1.1e+07,7690.147,5959.027,14049.17,0,0,2.44898,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,9.55038977433282
"1389",243053,0,3,24,38,1,5,6,122,212300,2651.49,679.1754,3430.666,1,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.1408011365247
"1390",243053,1,3,24,42,1,5,5,122,212300,3855.461,896.603,5152.064,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.54734676820064
"1391",243054,0,3,24,70,1,3,3,107,323350,2505.918,1142.5,3748.419,0,0,1.061224,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.22935617362771
"1392",243054,1,3,24,60,1,5,2,79,653103.9,8125.592,18559.68,27085.28,0,0,1.061224,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,10.2067826056056
"1393",243063,0,3,24,35,1,3,5,28,88050,2980.76,2914.645,5995.405,0,1,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.69891540197145
"1394",243063,1,3,24,40,1,3,4,28,88050,3485.587,35150.22,39035.81,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,10.5722603261229
"1395",243083,0,3,24,24,1,2,5,1,10650,2551.51,327.1383,2978.648,1,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,7.99956045171727
"1396",243083,1,3,24,38,1,0,5,1,10650,2958.452,1745.838,5104.29,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.53803253603722
"1397",243093,0,3,24,45,1,0,5,62,100840,3060.478,983.459,4143.937,0,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.32964286841891
"1398",243093,1,3,24,52,1,0,6,62,100840,3648.216,4851.807,8900.022,0,1,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,9.09392138058828
"1399",243123,0,3,24,38,1,2,2,19,89200,3028.417,697.6065,3826.024,1,0,0.6122449,1,0.2,9.89999961853027,9.60000038146973,14.3999996185303,10,3,71.5,8.24984275663677
"1400",243123,1,3,24,35,1,0,3,19,89200,4795.417,690.2153,5885.632,1,0,0.6122449,0,0.6,11.6611003875732,8.9315996170044,16.2408008575439,7.174,2.43600010871887,52.7812995910645,8.68043929645778
"1401",251014,0,1,25,60,1,0,2,5,9305,3821.265,469.0261,4390.291,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.38737854028567
"1402",251014,1,1,25,80,1,0,2,10,36442.69,2890.784,334.2805,3625.064,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.1959030414624
"1403",251015,0,1,25,40,1,5,9,186,161230,5443.545,2634.447,8177.992,0,0,2.966666,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,9.00932419461981
"1404",251015,1,1,25,36,1,2,12,177,660001.4,3116.57,7548.383,11064.95,0,0,2.966666,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,9.31162810510337
"1405",251034,0,1,25,55,1,4,4,23,27700,3440.005,517.6934,4057.698,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.30861751150868
"1406",251034,1,1,25,58,1,2,4,20,73880.09,4465.421,910.1367,5775.558,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.66156328255474
"1407",251035,0,1,25,40,1,2,7,51,100555,2780.227,433.8647,3314.092,0,0,2.966666,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.10624065487438
"1408",251035,1,1,25,50,1,0,7,43,162041.5,2522.282,892.2532,3814.535,0,0,2.966666,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.2468361697973
"1409",251044,0,1,25,55,1,2,7,1,8180,3312.506,332.6743,3745.18,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.22849193310428
"1410",251044,1,1,25,66,1,0,6,5,29185.28,3896.783,508.7517,4805.535,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.47773172928525
"1411",251064,0,1,25,50,1,4,12,49,54740,2065.158,171.4807,2336.639,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,7.7568967246355
"1412",251064,1,1,25,50,1,0,6,4,20452.7,2543.872,302.0254,3245.897,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.08545505001055
"1413",251114,0,1,25,50,1,1,8,47,78880,2965.596,793.8776,3859.474,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.25854525284729
"1414",251114,1,1,25,60,1,2,6,100,377033.4,3825.055,856.3403,5081.396,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.53353808292226
"1415",251124,0,1,25,38,1,0,8,3,13940,2311.389,424.0121,2835.401,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,7.95029127398936
"1416",251124,1,1,25,46,1,0,6,3,18855.73,3668.065,533.3384,4601.403,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.4343338373827
"1417",251134,0,1,25,30,1,0,2,1,1,3010.694,573.612,3684.306,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,8.21210884052457
"1418",251134,1,1,25,35,1,0,7,6,25490.6,3176.343,556.812,4133.155,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.32703823349142
"1419",251164,0,1,25,35,1,1,6,8,15650,2533.068,221.3301,2854.398,0,0,0.6529412,1,0.6,11.5500001907349,9.60000038146973,19.2000007629395,8,3.29999995231628,71.5,7.95696651692761
"1420",251164,1,1,25,38,1,0,6,4,23802.27,2370.641,440.407,3211.048,0,0,0.6529412,1,0.9,9.6766996383667,8.12040042877197,12.9924001693726,5.953,2.0304000377655,49.2621994018555,8.07466401891514
"1421",252015,0,2,25,50,1,0,12,207,205665,2661.599,933.6641,3695.263,0,0,2.509363,1,0.6,11,12,16.7999992370605,8,3,78,8.21507758823862
"1422",252015,1,2,25,60,1,0,13,207,205665,2379.316,744.3496,3523.666,0,1,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,7.66754095898409
"1423",252025,0,2,25,45,1,1,9,62,62230,2273.563,1203.774,3577.337,0,0,2.509363,1,0.6,11,12,16.7999992370605,8,3,78,7.68265344632986
"1424",252025,1,2,25,45,1,4,7,69,120611.7,3505.984,484.7937,4390.778,0,0,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,7.88748943546377
"1425",252035,0,2,25,55,1,1,8,72,99895,3914.414,1612.673,5627.087,0,0,2.509363,1,0.6,11,12,16.7999992370605,8,3,78,8.13552487653697
"1426",252035,1,2,25,66,1,0,6,86.5,175862.1,3312.131,3252.582,6964.713,0,0,2.509363,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,8.34875524996236
"1427",252094,0,2,25,35,1,0,3,3,9375,5487.833,2071.346,7659.178,0,0,0.7336417,1,0.6,11,12,16.7999992370605,8,3,78,8.44379050006256
"1428",252094,1,2,25,40,1,0,4,3,9375,5042.631,1138.517,6581.147,0,1,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,8.29211626289108
"1429",252104,0,2,25,45,1,0,8,2,6050,2761.969,592.2485,3454.217,0,0,0.7336417,1,0.6,11,12,16.7999992370605,8,3,78,7.64764054175479
"1430",252104,1,2,25,52,0,0,7,10,23244.01,2381.919,318.0403,3099.959,0,0,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,7.5394666974716
"1431",252134,0,2,25,30,1,0,5,15,18400,1990.474,301.2059,2391.68,0,0,0.7336417,1,0.6,11,12,16.7999992370605,8,3,78,7.28016935560681
"1432",252134,1,2,25,36,1,0,6,9,15908.78,2747.102,327.6267,3474.728,0,0,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,7.65355923246046
"1433",252154,0,2,25,23,1,1,8,12,13770,1960.456,390.8856,2451.342,0,0,0.7336417,1,0.6,11,12,16.7999992370605,8,3,78,7.30479876530711
"1434",252154,1,2,25,32,1,2,3,12,13770,7425.452,806.3789,8631.831,0,1,0.7336417,1,0.5,9.1806001663208,8.12040042877197,14.6160001754761,5.647,2.43600010871887,49.2621994018555,8.5633277719985
"1435",253014,0,3,25,55,1,2,5,17,34990,2415.802,752.9108,3268.712,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.59245718661811
"1436",253014,1,3,25,68,1,0,4,17,34990,3957.234,2568.852,6926.086,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.34319451313249
"1437",253024,0,3,25,40,1,4,8,15,29414,2597.334,1374.392,4071.726,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.81206783310466
"1438",253024,1,3,25,47,1,5,6,12,92786.58,4687.824,710.5156,5798.34,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.16549939695614
"1439",253054,0,3,25,45,1,8,4,7,23340,2928.77,597.5875,3626.357,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.69625956289241
"1440",253054,1,3,25,52,1,9,5,7,54614.97,4325.89,2147.787,6873.677,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.33559993961291
"1441",253104,0,3,25,55,1,2,6,30,37930,2700.592,1621.839,4422.431,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.89467091829381
"1442",253104,1,3,25,70,1,0,9,36,197983.5,3160.855,3194.313,6755.168,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.3182111444036
"1443",253124,0,3,25,38,1,2,6,16,19825,2437.753,441.2011,2978.955,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.49966347871429
"1444",253124,1,3,25,40,1,0,8,16,19825,2083.841,418.2739,2902.115,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,7.47353957743222
"1445",253134,0,3,25,60,1,0,4,24,30705,3379.35,1776.714,5256.063,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,8.06732778476895
"1446",253134,1,3,25,52,0,0,2,7,17210.04,2960.482,1027.203,4387.684,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,7.88678468891898
"1447",253144,0,3,25,45,1,2,9,21,35910,3117.474,1167.182,4384.656,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.88609449452938
"1448",253144,1,3,25,48,1,0,8,21,35910,3501.658,2452.548,6354.206,0,1,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.25702959851911
"1449",253154,0,3,25,30,1,5,6,33,45370,3082.701,1194.809,4377.51,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.88446376284685
"1450",253154,1,3,25,34,0,8,6,9,54987.14,5515.857,1268.778,7184.635,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,8.37983917317443
"1451",253174,0,3,25,60,1,5,7,33,36255,1663.68,731.7462,2495.426,0,0,0.5550284,1,0.8,11,12,16.7999992370605,8,3,62.4000015258789,7.32261538800325
"1452",253174,1,3,25,70,1,0,7,66,130274.7,2078.766,383.7751,2862.541,0,0,0.5550284,1,0.625,12.6543998718262,9.74400043487549,12.9924001693726,7.784,2.0304000377655,43.9841995239258,7.45981424987354
